DeviceTag: Xsens DOT5D,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 17:06:50.309,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
5273421,-0.3034,5.4385,-60.4354,-0.0115,-0.0478,0.0446,0
5273588,-0.3038,5.4379,-60.4391,-0.0248,-0.0187,0.0595,0
5273755,-0.3037,5.4402,-60.4420,0.0009,0.0186,0.0470,0
5273921,-0.3033,5.4411,-60.4441,0.0050,0.0022,0.0679,0
5274088,-0.3023,5.4410,-60.4455,0.0132,0.0045,0.0470,0
5274255,-0.3029,5.4411,-60.4499,0.0251,-0.0216,0.0612,0
5274421,-0.3017,5.4409,-60.4558,0.0121,-0.0290,0.0528,0
5274588,-0.3004,5.4424,-60.4602,-0.0270,0.0018,0.0608,0
5274755,-0.2999,5.4411,-60.4624,-0.0181,0.0095,0.0645,0
5274921,-0.2989,5.4407,-60.4655,-0.0101,-0.0020,0.0536,0
5275088,-0.2990,5.4405,-60.4681,0.0132,-0.0038,0.0595,0
5275255,-0.2989,5.4407,-60.4714,0.0109,0.0077,0.0756,0
5275421,-0.2967,5.4405,-60.4734,0.0108,-0.0098,0.0662,0
5275588,-0.2967,5.4401,-60.4746,-0.0089,-0.0042,0.0679,0
5275755,-0.2961,5.4387,-60.4785,-0.0134,-0.0060,0.0442,0
5275921,-0.2961,5.4374,-60.4794,-0.0032,-0.0124,0.0440,0
5276088,-0.2962,5.4365,-60.4838,0.0015,-0.0070,0.0446,0
5276255,-0.2949,5.4377,-60.4867,0.0188,-0.0032,0.0463,0
5276421,-0.2945,5.4377,-60.4894,0.0090,-0.0050,0.0668,0
5276588,-0.2955,5.4374,-60.4931,0.0151,-0.0229,0.0521,0
5276755,-0.2964,5.4386,-60.4967,0.0255,-0.0204,0.0591,0
5276921,-0.2963,5.4410,-60.5004,-0.0151,0.0137,0.0608,0
5277088,-0.2966,5.4413,-60.5018,-0.0226,0.0160,0.0499,0
5277255,-0.2965,5.4420,-60.5048,-0.0161,0.0051,0.0611,0
5277421,-0.2963,5.4415,-60.5108,0.0036,-0.0071,0.0416,0
5277588,-0.2966,5.4416,-60.5140,0.0081,-0.0146,0.0464,0
5277755,-0.2959,5.4422,-60.5161,0.0101,0.0074,0.0513,0
5277921,-0.2961,5.4433,-60.5175,0.0136,0.0057,0.0576,0
5278088,-0.2957,5.4429,-60.5194,-0.0157,-0.0057,0.0601,0
5278255,-0.2950,5.4422,-60.5236,-0.0083,-0.0015,0.0540,0
5278421,-0.2944,5.4410,-60.5271,-0.0119,-0.0075,0.0602,0
5278588,-0.2950,5.4406,-60.5302,0.0016,-0.0247,0.0520,0
5278755,-0.2960,5.4422,-60.5341,0.0077,0.0030,0.0551,0
5278921,-0.2957,5.4425,-60.5376,0.0173,0.0128,0.0571,0
5279088,-0.2962,5.4415,-60.5404,0.0042,0.0190,0.0594,0
5279255,-0.2959,5.4421,-60.5424,-0.0087,-0.0057,0.0456,0
5279421,-0.2963,5.4428,-60.5443,-0.0149,-0.0078,0.0555,0
5279588,-0.2951,5.4413,-60.5440,-0.0064,0.0276,0.0622,0
5279755,-0.2945,5.4412,-60.5455,-0.0135,0.0199,0.0455,0
5279921,-0.2941,5.4402,-60.5469,0.0035,0.0021,0.0582,0
5280088,-0.2942,5.4396,-60.5487,-0.0024,0.0099,0.0549,0
5280255,-0.2946,5.4378,-60.5493,0.0071,0.0090,0.0655,0
5280421,-0.2953,5.4375,-60.5512,-0.0055,0.0305,0.0473,0
5280588,-0.2951,5.4380,-60.5537,0.0039,-0.0252,0.0590,0
5280755,-0.2941,5.4363,-60.5584,-0.0043,-0.0590,0.0579,0
5280921,-0.2939,5.4383,-60.5598,0.0020,-0.0514,0.0480,0
5281088,-0.2931,5.4375,-60.5614,0.0005,-0.0037,0.0690,0
5281255,-0.2928,5.4380,-60.5613,0.0042,-0.0057,0.0492,0
5281421,-0.2925,5.4393,-60.5621,0.0108,-0.0240,0.0628,0
5281588,-0.2920,5.4397,-60.5620,0.0132,-0.0256,0.0568,0
5281755,-0.2922,5.4409,-60.5637,0.0091,-0.0080,0.0492,0
5281921,-0.2914,5.4410,-60.5654,-0.0133,0.0312,0.0480,0
5282088,-0.2918,5.4399,-60.5666,-0.0101,0.0264,0.0599,0
5282255,-0.2921,5.4393,-60.5665,-0.0134,-0.0097,0.0389,0
5282421,-0.2913,5.4400,-60.5696,0.0058,-0.0132,0.0520,0
5282588,-0.2914,5.4410,-60.5737,-0.0094,0.0193,0.0519,0
5282755,-0.2917,5.4429,-60.5758,-0.0174,0.0457,0.0509,0
5282921,-0.2915,5.4404,-60.5774,-0.0107,0.0226,0.0695,0
5283088,-0.2913,5.4380,-60.5786,-0.0112,-0.0011,0.0492,0
5283255,-0.2907,5.4388,-60.5812,-0.0062,-0.0279,0.0712,0
5283421,-0.2892,5.4389,-60.5836,-0.0109,0.0050,0.0665,0
5283588,-0.2894,5.4395,-60.5861,0.0084,0.0301,0.0604,0
5283755,-0.2890,5.4389,-60.5895,0.0194,0.0051,0.0568,0
5283921,-0.2885,5.4384,-60.5893,0.0091,-0.0069,0.0401,0
5284088,-0.2874,5.4384,-60.5905,-0.0028,-0.0136,0.0463,0
5284255,-0.2875,5.4393,-60.5932,-0.0165,0.0014,0.0551,0
5284421,-0.2886,5.4398,-60.5958,0.0016,-0.0056,0.0515,0
5284588,-0.2878,5.4405,-60.5982,-0.0027,-0.0121,0.0590,0
5284755,-0.2866,5.4402,-60.6001,-0.0058,-0.0008,0.0451,0
5284921,-0.2854,5.4400,-60.6022,0.0063,-0.0128,0.0522,0
5285088,-0.2842,5.4399,-60.6044,0.0169,-0.0044,0.0715,0
5285255,-0.2836,5.4409,-60.6051,0.0139,-0.0065,0.0393,0
5285422,-0.2837,5.4431,-60.6073,0.0002,-0.0105,0.0636,0
5285588,-0.2828,5.4426,-60.6110,-0.0064,-0.0021,0.0654,0
5285755,-0.2828,5.4451,-60.6125,-0.0148,0.0099,0.0506,0
5285922,-0.2812,5.4450,-60.6135,-0.0011,0.0083,0.0516,0
5286088,-0.2816,5.4446,-60.6152,-0.0038,0.0101,0.0621,0
5286255,-0.2817,5.4450,-60.6170,0.0118,-0.0074,0.0545,0
5286422,-0.2811,5.4444,-60.6188,0.0152,-0.0025,0.0565,0
5286588,-0.2820,5.4460,-60.6209,-0.0061,0.0226,0.0436,0
5286755,-0.2829,5.4460,-60.6223,-0.0075,-0.0034,0.0587,0
5286922,-0.2824,5.4462,-60.6233,-0.0254,-0.0051,0.0572,0
5287088,-0.2830,5.4459,-60.6236,-0.0160,-0.0243,0.0567,0
5287255,-0.2820,5.4446,-60.6271,-0.0070,-0.0118,0.0486,0
5287422,-0.2818,5.4445,-60.6314,-0.0090,-0.0009,0.0463,0
5287588,-0.2829,5.4450,-60.6342,0.0211,-0.0044,0.0644,0
5287755,-0.2838,5.4464,-60.6379,0.0314,-0.0093,0.0512,0
5287922,-0.2837,5.4463,-60.6401,-0.0088,0.0192,0.0587,0
5288088,-0.2838,5.4465,-60.6409,-0.0152,0.0087,0.0472,0
5288255,-0.2835,5.4462,-60.6433,-0.0263,-0.0050,0.0634,0
5288422,-0.2839,5.4465,-60.6459,0.0058,-0.0345,0.0477,0
5288588,-0.2841,5.4465,-60.6492,0.0136,-0.0168,0.0657,0
5288755,-0.2842,5.4465,-60.6513,0.0074,0.0022,0.0459,0
5288922,-0.2851,5.4481,-60.6534,-0.0106,0.0141,0.0634,0
5289088,-0.2865,5.4488,-60.6533,-0.0136,0.0140,0.0623,0
5289255,-0.2862,5.4483,-60.6557,-0.0109,0.0024,0.0556,0
5289422,-0.2865,5.4484,-60.6561,-0.0101,-0.0120,0.0468,0
5289588,-0.2875,5.4483,-60.6584,-0.0027,-0.0104,0.0609,0
5289755,-0.2866,5.4479,-60.6601,-0.0060,0.0031,0.0604,0
5289922,-0.2860,5.4476,-60.6604,0.0017,-0.0087,0.0553,0
5290088,-0.2855,5.4478,-60.6629,0.0076,-0.0146,0.0461,0
5290255,-0.2862,5.4482,-60.6675,0.0103,-0.0202,0.0707,0
5290422,-0.2862,5.4472,-60.6675,0.0143,-0.0143,0.0634,0
5290588,-0.2847,5.4455,-60.6707,-0.0090,-0.0011,0.0492,0
5290755,-0.2853,5.4449,-60.6718,-0.0084,-0.0035,0.0544,0
5290922,-0.2849,5.4442,-60.6735,0.0005,-0.0101,0.0566,0
5291088,-0.2847,5.4462,-60.6742,0.0089,-0.0100,0.0664,0
5291255,-0.2853,5.4463,-60.6801,-0.0014,-0.0054,0.0630,0
5291422,-0.2854,5.4465,-60.6809,-0.0046,-0.0088,0.0537,0
5291588,-0.2869,5.4454,-60.6822,-0.0218,-0.0029,0.0488,0
5291755,-0.2861,5.4437,-60.6842,-0.0122,-0.0030,0.0533,0
5291922,-0.2855,5.4427,-60.6838,-0.0073,-0.0100,0.0468,0
5292088,-0.2853,5.4421,-60.6860,0.0099,-0.0041,0.0682,0
5292255,-0.2851,5.4430,-60.6865,0.0163,-0.0024,0.0468,0
5292422,-0.2851,5.4434,-60.6864,0.0268,-0.0023,0.0742,0
5292588,-0.2843,5.4421,-60.6863,-0.0044,-0.0050,0.0570,0
5292755,-0.2833,5.4422,-60.6887,0.0075,-0.0103,0.0540,0
5292922,-0.2828,5.4413,-60.6901,-0.0119,-0.0221,0.0670,0
5293088,-0.2830,5.4412,-60.6911,-0.0125,0.0014,0.0454,0
5293255,-0.2829,5.4420,-60.6904,-0.0033,-0.0003,0.0637,0
5293422,-0.2822,5.4408,-60.6937,-0.0045,0.0097,0.0611,0
5293588,-0.2822,5.4412,-60.6967,-0.0106,-0.0073,0.0607,0
5293755,-0.2824,5.4398,-60.6977,0.0063,-0.0283,0.0677,0
5293922,-0.2824,5.4409,-60.6994,0.0006,-0.0088,0.0454,0
5294088,-0.2816,5.4410,-60.7002,-0.0092,0.0103,0.0541,0
5294255,-0.2814,5.4407,-60.7009,-0.0163,0.0103,0.0497,0
5294422,-0.2817,5.4422,-60.7031,-0.0218,-0.0040,0.0489,0
5294588,-0.2829,5.4424,-60.7061,0.0155,-0.0141,0.0579,0
5294755,-0.2833,5.4425,-60.7056,0.0237,-0.0137,0.0626,0
5294922,-0.2835,5.4427,-60.7061,0.0150,-0.0032,0.0552,0
5295088,-0.2830,5.4418,-60.7075,-0.0233,-0.0084,0.0592,0
5295255,-0.2843,5.4430,-60.7087,-0.0181,-0.0064,0.0473,0
5295422,-0.2838,5.4429,-60.7104,-0.0091,0.0107,0.0608,0
5295588,-0.2844,5.4426,-60.7108,-0.0227,0.0098,0.0532,0
5295755,-0.2837,5.4420,-60.7119,0.0061,-0.0218,0.0661,0
5295922,-0.2836,5.4417,-60.7125,0.0098,-0.0179,0.0750,0
5296088,-0.2834,5.4434,-60.7142,0.0065,-0.0001,0.0459,0
5296255,-0.2837,5.4448,-60.7155,0.0025,0.0098,0.0510,0
5296422,-0.2825,5.4457,-60.7168,-0.0215,-0.0015,0.0497,0
5296588,-0.2816,5.4466,-60.7156,-0.0185,-0.0194,0.0481,0
5296755,-0.2813,5.4461,-60.7173,-0.0066,-0.0080,0.0542,0
5296922,-0.2801,5.4475,-60.7196,0.0031,-0.0092,0.0543,0
5297088,-0.3049,5.4371,-60.7187,0.0210,0.0008,0.0529,0
5297255,-0.3060,5.4391,-60.7205,0.0133,0.0006,0.0579,0
5297422,-0.3057,5.4403,-60.7224,0.0107,0.0148,0.0721,0
5297588,-0.3054,5.4417,-60.7253,-0.0104,0.0046,0.0511,0
5297755,-0.3050,5.4417,-60.7280,-0.0177,0.0044,0.0648,0
5297922,-0.3051,5.4413,-60.7300,-0.0156,-0.0036,0.0630,0
5298088,-0.3058,5.4407,-60.7314,0.0078,-0.0072,0.0517,0
5298255,-0.3071,5.4404,-60.7324,0.0240,-0.0111,0.0686,0
5298422,-0.3078,5.4418,-60.7344,0.0129,0.0001,0.0553,0
5298588,-0.3091,5.4436,-60.7359,0.0153,-0.0016,0.0610,0
5298755,-0.3096,5.4434,-60.7391,-0.0137,-0.0054,0.0494,0
5298922,-0.3099,5.4431,-60.7410,-0.0189,0.0002,0.0591,0
5299088,-0.3101,5.4423,-60.7411,-0.0097,0.0027,0.0577,0
5299255,-0.3103,5.4414,-60.7425,0.0126,-0.0087,0.0374,0
5299422,-0.3102,5.4416,-60.7440,0.0136,-0.0123,0.0441,0
5299588,-0.3098,5.4421,-60.7432,0.0214,-0.0024,0.0533,0
5299755,-0.3099,5.4418,-60.7471,0.0022,0.0087,0.0487,0
5299922,-0.3108,5.4421,-60.7499,-0.0109,0.0060,0.0480,0
5300088,-0.3115,5.4414,-60.7501,-0.0077,0.0062,0.0540,0
5300255,-0.3121,5.4408,-60.7522,-0.0006,-0.0166,0.0389,0
5300422,-0.3118,5.4400,-60.7556,0.0257,-0.0194,0.0629,0
5300588,-0.3133,5.4400,-60.7567,0.0133,0.0222,0.0607,0
5300755,-0.3132,5.4407,-60.7579,0.0053,0.0372,0.0581,0
5300922,-0.3137,5.4402,-60.7610,-0.0141,0.0171,0.0487,0
5301088,-0.3139,5.4385,-60.7635,0.0025,-0.0347,0.0561,0
5301255,-0.3140,5.4391,-60.7650,-0.0035,-0.0155,0.0682,0
5301422,-0.3146,5.4403,-60.7646,-0.0027,-0.0074,0.0543,0
5301588,-0.3158,5.4394,-60.7674,0.0221,0.0135,0.0561,0
5301755,-0.3158,5.4410,-60.7683,0.0303,0.0196,0.0544,0
5301922,-0.3149,5.4407,-60.7698,0.0144,-0.0059,0.0667,0
5302089,-0.3140,5.4392,-60.7716,0.0009,-0.0178,0.0523,0
5302255,-0.3130,5.4412,-60.7749,-0.0086,-0.0011,0.0466,0
5302422,-0.3139,5.4408,-60.7769,-0.0066,-0.0131,0.0594,0
5302589,-0.3152,5.4414,-60.7800,-0.0113,-0.0069,0.0602,0
5302755,-0.3156,5.4432,-60.7828,0.0054,-0.0008,0.0502,0
5302922,-0.3158,5.4428,-60.7835,0.0144,-0.0025,0.0516,0
5303089,-0.3161,5.4441,-60.7853,0.0077,-0.0034,0.0527,0
5303255,-0.3170,5.4450,-60.7859,0.0167,0.0076,0.0629,0
5303422,-0.3170,5.4440,-60.7864,0.0048,0.0080,0.0575,0
5303589,-0.3171,5.4430,-60.7860,-0.0071,-0.0015,0.0582,0
5303755,-0.3171,5.4418,-60.7872,0.0010,-0.0113,0.0530,0
5303922,-0.3163,5.4418,-60.7866,0.0032,0.0098,0.0501,0
5304089,-0.3165,5.4432,-60.7859,0.0028,0.0077,0.0604,0
5304255,-0.3175,5.4432,-60.7895,-0.0090,0.0055,0.0540,0
5304422,-0.3178,5.4441,-60.7927,-0.0024,-0.0110,0.0495,0
5304589,-0.3167,5.4445,-60.7960,-0.0029,0.0121,0.0621,0
5304755,-0.3173,5.4457,-60.7980,0.0001,0.0074,0.0359,0
5304922,-0.3165,5.4446,-60.7991,0.0047,-0.0160,0.0827,0
5305089,-0.3170,5.4450,-60.7996,0.0108,-0.0021,0.0441,0
5305255,-0.3177,5.4451,-60.8006,0.0104,0.0092,0.0550,0
5305422,-0.3171,5.4432,-60.8012,0.0019,0.0156,0.0607,0
5305589,-0.3160,5.4430,-60.8032,0.0093,0.0037,0.0475,0
5305755,-0.3154,5.4422,-60.8032,0.0181,0.0111,0.0554,0
5305922,-0.3154,5.4408,-60.8037,0.0018,-0.0106,0.0677,0
5306089,-0.3151,5.4388,-60.8021,-0.0111,-0.0009,0.0476,0
5306255,-0.3150,5.4361,-60.8003,-0.0004,-0.0131,0.0449,0
5306422,-0.3149,5.4345,-60.7994,-0.0019,-0.0196,0.0691,0
5306589,-0.3144,5.4366,-60.8002,-0.0037,-0.0035,0.0523,0
5306755,-0.3136,5.4371,-60.8026,0.0219,0.0066,0.0729,0
5306922,-0.3129,5.4356,-60.8033,-0.0067,0.0157,0.0605,0
5307089,-0.3136,5.4357,-60.8041,-0.0191,-0.0026,0.0489,0
5307255,-0.3127,5.4370,-60.8054,-0.0030,0.0064,0.0548,0
5307422,-0.3130,5.4366,-60.8061,0.0076,0.0148,0.0553,0
5307589,-0.3128,5.4382,-60.8085,0.0035,-0.0149,0.0549,0
5307755,-0.3132,5.4380,-60.8108,0.0118,-0.0276,0.0505,0
5307922,-0.3123,5.4386,-60.8121,-0.0179,-0.0005,0.0600,0
5308089,-0.3119,5.4382,-60.8119,-0.0152,0.0300,0.0561,0
5308255,-0.3119,5.4388,-60.8122,0.0019,-0.0011,0.0567,0
5308422,-0.3116,5.4368,-60.8124,0.0190,-0.0048,0.0569,0
5308589,-0.3106,5.4372,-60.8126,0.0145,-0.0203,0.0519,0
5308755,-0.3108,5.4370,-60.8143,0.0044,-0.0017,0.0654,0
5308922,-0.3113,5.4373,-60.8163,-0.0013,0.0263,0.0464,0
5309089,-0.3123,5.4368,-60.8170,-0.0157,-0.0032,0.0656,0
5309255,-0.3124,5.4353,-60.8172,0.0023,-0.0192,0.0608,0
5309422,-0.3126,5.4357,-60.8186,-0.0015,-0.0021,0.0591,0
5309589,-0.3113,5.4360,-60.8213,0.0131,0.0159,0.0501,0
5309755,-0.3121,5.4376,-60.8227,0.0133,0.0008,0.0677,0
5309922,-0.3128,5.4387,-60.8231,0.0047,0.0101,0.0562,0
5310089,-0.3130,5.4390,-60.8238,-0.0012,-0.0090,0.0488,0
5310255,-0.3137,5.4395,-60.8249,0.0047,-0.0093,0.0664,0
5310422,-0.3145,5.4397,-60.8254,-0.0009,0.0058,0.0449,0
5310589,-0.3150,5.4419,-60.8269,-0.0091,0.0046,0.0583,0
5310755,-0.3169,5.4423,-60.8281,0.0028,0.0185,0.0767,0
5310922,-0.3181,5.4444,-60.8297,0.0022,-0.0008,0.0395,0
5311089,-0.3181,5.4452,-60.8307,0.0143,-0.0194,0.0768,0
5311255,-0.3190,5.4455,-60.8333,0.0038,-0.0263,0.0598,0
5311422,-0.3192,5.4462,-60.8351,0.0108,0.0170,0.0397,0
5311589,-0.3205,5.4467,-60.8359,0.0170,0.0248,0.0549,0
5311755,-0.3205,5.4456,-60.8361,0.0041,0.0165,0.0531,0
5311922,-0.3210,5.4443,-60.8365,-0.0008,-0.0190,0.0566,0
5312089,-0.3215,5.4435,-60.8368,0.0048,-0.0299,0.0697,0
5312255,-0.3209,5.4440,-60.8381,0.0042,-0.0129,0.0566,0
5312422,-0.3208,5.4439,-60.8382,0.0095,0.0056,0.0480,0
5312589,-0.3200,5.4434,-60.8376,0.0024,0.0164,0.0478,0
5312755,-0.3194,5.4430,-60.8391,0.0120,-0.0022,0.0589,0
5312922,-0.3186,5.4424,-60.8392,0.0182,-0.0267,0.0599,0
5313089,-0.3186,5.4437,-60.8398,0.0071,-0.0050,0.0619,0
5313255,-0.3195,5.4443,-60.8412,0.0003,0.0135,0.0653,0
5313422,-0.3200,5.4444,-60.8427,0.0020,0.0011,0.0579,0
5313589,-0.3204,5.4437,-60.8436,-0.0077,0.0135,0.0460,0
5313755,-0.3208,5.4429,-60.8447,-0.0022,-0.0091,0.0555,0
5313922,-0.3208,5.4423,-60.8463,0.0124,-0.0132,0.0562,0
5314089,-0.3200,5.4412,-60.8478,0.0170,-0.0044,0.0591,0
5314255,-0.3210,5.4419,-60.8464,0.0097,0.0150,0.0568,0
5314422,-0.3205,5.4413,-60.8473,0.0033,-0.0025,0.0625,0
5314589,-0.3202,5.4412,-60.8477,-0.0091,0.0096,0.0653,0
5314755,-0.3207,5.4401,-60.8489,-0.0054,-0.0076,0.0488,0
5314922,-0.3214,5.4377,-60.8504,-0.0034,-0.0032,0.0581,0
5315089,-0.3207,5.4378,-60.8517,0.0075,-0.0086,0.0658,0
5315255,-0.3204,5.4375,-60.8502,0.0139,0.0055,0.0567,0
5315422,-0.3202,5.4377,-60.8514,0.0143,0.0123,0.0433,0
5315589,-0.3208,5.4387,-60.8523,-0.0042,0.0062,0.0463,0
5315755,-0.3195,5.4366,-60.8529,-0.0153,0.0012,0.0650,0
5315922,-0.3200,5.4357,-60.8541,-0.0047,0.0086,0.0534,0
5316089,-0.3189,5.4358,-60.8548,0.0085,0.0074,0.0642,0
5316255,-0.3186,5.4361,-60.8568,0.0164,-0.0028,0.0651,0
5316422,-0.3195,5.4363,-60.8588,0.0184,-0.0050,0.0675,0
5316589,-0.3193,5.4373,-60.8607,0.0068,0.0127,0.0583,0
5316755,-0.3195,5.4373,-60.8635,0.0067,0.0039,0.0573,0
5316922,-0.3192,5.4372,-60.8649,-0.0039,0.0031,0.0661,0
5317089,-0.3009,5.4361,-60.8721,-0.0095,-0.0040,0.0377,0
5317255,-0.3014,5.4357,-60.8737,-0.0020,-0.0008,0.0529,0
5317422,-0.3015,5.4367,-60.8744,0.0162,-0.0128,0.0517,0
5317589,-0.3023,5.4362,-60.8752,0.0062,-0.0088,0.0788,0
5317755,-0.3027,5.4360,-60.8767,0.0136,-0.0015,0.0585,0
5317922,-0.3024,5.4364,-60.8778,-0.0004,0.0097,0.0514,0
5318089,-0.3006,5.4353,-60.8776,-0.0069,0.0088,0.0393,0
5318255,-0.3010,5.4341,-60.8793,-0.0165,0.0016,0.0573,0
5318422,-0.3007,5.4329,-60.8798,-0.0084,-0.0243,0.0512,0
5318589,-0.3010,5.4328,-60.8820,0.0054,-0.0304,0.0679,0
5318756,-0.3012,5.4341,-60.8825,0.0147,0.0086,0.0527,0
5318922,-0.3022,5.4351,-60.8841,-0.0027,0.0243,0.0556,0
5319089,-0.3025,5.4351,-60.8847,-0.0139,0.0263,0.0599,0
5319256,-0.3033,5.4353,-60.8847,-0.0103,0.0036,0.0551,0
5319422,-0.3041,5.4356,-60.8862,0.0026,-0.0115,0.0662,0
5319589,-0.3044,5.4359,-60.8871,0.0143,-0.0125,0.0454,0
5319756,-0.3056,5.4361,-60.8892,0.0031,-0.0048,0.0721,0
5319922,-0.3065,5.4370,-60.8900,-0.0068,0.0192,0.0643,0
5320089,-0.3062,5.4378,-60.8909,-0.0016,-0.0091,0.0416,0
5320256,-0.3071,5.4386,-60.8912,0.0128,-0.0141,0.0561,0
5320422,-0.3077,5.4385,-60.8929,-0.0070,-0.0134,0.0476,0
5320589,-0.3067,5.4382,-60.8939,-0.0039,0.0101,0.0713,0
5320756,-0.3075,5.4380,-60.8961,-0.0015,0.0129,0.0604,0
5320922,-0.3091,5.4376,-60.8972,0.0007,0.0056,0.0499,0
5321089,-0.3079,5.4366,-60.8974,-0.0006,-0.0102,0.0516,0
5321256,-0.3078,5.4351,-60.8983,0.0043,-0.0008,0.0408,0
5321422,-0.3079,5.4341,-60.8985,-0.0020,-0.0069,0.0422,0
5321589,-0.3088,5.4334,-60.8990,-0.0018,-0.0117,0.0717,0
5321756,-0.3090,5.4340,-60.9001,0.0100,-0.0083,0.0456,0
5321922,-0.3109,5.4350,-60.9008,-0.0066,-0.0043,0.0588,0
5322089,-0.3109,5.4349,-60.9020,0.0104,0.0048,0.0557,0
5322256,-0.3112,5.4344,-60.9045,0.0135,-0.0073,0.0573,0
5322422,-0.3121,5.4345,-60.9057,-0.0034,0.0038,0.0629,0
5322589,-0.3128,5.4339,-60.9099,-0.0062,0.0160,0.0632,0
5322756,-0.3119,5.4338,-60.9112,-0.0101,0.0029,0.0657,0
5322922,-0.3120,5.4332,-60.9133,-0.0001,-0.0272,0.0537,0
5323089,-0.3135,5.4345,-60.9150,0.0108,-0.0123,0.0620,0
5323256,-0.3132,5.4339,-60.9167,0.0078,0.0162,0.0572,0
5323422,-0.3137,5.4344,-60.9175,0.0053,0.0418,0.0509,0
5323589,-0.3139,5.4343,-60.9189,-0.0018,-0.0033,0.0496,0
5323756,-0.3141,5.4351,-60.9196,-0.0082,-0.0204,0.0629,0
5323922,-0.3143,5.4359,-60.9218,0.0003,0.0051,0.0661,0
5324089,-0.3128,5.4354,-60.9226,-0.0024,0.0114,0.0462,0
5324256,-0.3123,5.4359,-60.9215,-0.0081,-0.0003,0.0505,0
5324422,-0.3132,5.4353,-60.9230,0.0132,-0.0088,0.0538,0
5324589,-0.3127,5.4353,-60.9234,0.0063,-0.0126,0.0513,0
5324756,-0.3121,5.4364,-60.9267,-0.0024,-0.0125,0.0607,0
5324922,-0.3126,5.4382,-60.9275,-0.0093,0.0173,0.0557,0
5325089,-0.3129,5.4387,-60.9283,-0.0055,-0.0023,0.0504,0
5325256,-0.3132,5.4376,-60.9288,0.0073,-0.0080,0.0669,0
5325422,-0.3129,5.4377,-60.9305,0.0157,-0.0094,0.0591,0
5325589,-0.3120,5.4397,-60.9316,0.0095,-0.0163,0.0655,0
5325756,-0.3117,5.4387,-60.9326,0.0052,0.0132,0.0567,0
5325922,-0.3112,5.4382,-60.9322,-0.0038,0.0003,0.0589,0
5326089,-0.3120,5.4374,-60.9319,-0.0128,-0.0168,0.0547,0
5326256,-0.3112,5.4374,-60.9354,0.0047,-0.0051,0.0556,0
5326422,-0.3113,5.4384,-60.9364,0.0145,0.0103,0.0530,0
5326589,-0.3101,5.4385,-60.9359,0.0101,-0.0068,0.0551,0
5326756,-0.3106,5.4381,-60.9389,0.0127,-0.0027,0.0587,0
5326922,-0.3113,5.4400,-60.9401,0.0026,0.0117,0.0657,0
5327089,-0.3108,5.4413,-60.9414,-0.0038,-0.0013,0.0553,0
5327256,-0.3109,5.4411,-60.9427,0.0070,0.0038,0.0608,0
5327422,-0.3109,5.4394,-60.9424,-0.0008,0.0058,0.0470,0
5327589,-0.3119,5.4387,-60.9430,0.0066,-0.0058,0.0637,0
5327756,-0.3115,5.4373,-60.9435,-0.0073,-0.0110,0.0666,0
5327922,-0.3119,5.4369,-60.9445,0.0009,-0.0094,0.0501,0
5328089,-0.3113,5.4360,-60.9450,0.0082,-0.0051,0.0602,0
5328256,-0.3118,5.4357,-60.9442,0.0054,-0.0242,0.0578,0
5328422,-0.3112,5.4362,-60.9439,-0.0085,-0.0011,0.0462,0
5328589,-0.3117,5.4362,-60.9463,-0.0038,0.0116,0.0616,0
5328756,-0.3112,5.4369,-60.9480,0.0059,-0.0126,0.0626,0
5328922,-0.3119,5.4380,-60.9483,-0.0022,-0.0070,0.0697,0
5329089,-0.3121,5.4390,-60.9488,0.0114,-0.0156,0.0537,0
5329256,-0.3123,5.4395,-60.9497,0.0203,0.0083,0.0675,0
5329422,-0.3131,5.4397,-60.9495,0.0075,0.0140,0.0599,0
5329589,-0.3128,5.4395,-60.9510,-0.0067,0.0078,0.0519,0
5329756,-0.3136,5.4384,-60.9523,0.0068,-0.0029,0.0483,0
5329922,-0.3146,5.4388,-60.9540,-0.0071,-0.0259,0.0460,0
5330089,-0.3145,5.4386,-60.9556,-0.0090,-0.0128,0.0629,0
5330256,-0.3149,5.4392,-60.9563,0.0010,0.0051,0.0547,0
5330422,-0.3143,5.4385,-60.9577,0.0004,0.0009,0.0465,0
5330589,-0.3147,5.4397,-60.9598,0.0100,-0.0030,0.0544,0
5330756,-0.3134,5.4394,-60.9619,0.0087,-0.0197,0.0599,0
5330922,-0.3146,5.4387,-60.9624,0.0049,-0.0141,0.0451,0
5331089,-0.3151,5.4389,-60.9638,0.0076,-0.0146,0.0568,0
5331256,-0.3147,5.4381,-60.9653,0.0053,0.0112,0.0600,0
5331422,-0.3149,5.4383,-60.9664,-0.0010,0.0002,0.0636,0
5331589,-0.3153,5.4382,-60.9664,0.0003,-0.0043,0.0553,0
5331756,-0.3162,5.4398,-60.9696,0.0080,-0.0099,0.0487,0
5331922,-0.3163,5.4399,-60.9710,0.0140,-0.0100,0.0535,0
